Channel;Company;Category;Subcategory;Year;Month;U;$
Other B&M;LVMH Brasil;Women fragrances;Scented creams;2021;Jan;291;68504
Other B&M;Estée Lauder Brasil;Women fragrances;Scented soaps;2021;Jun;636;147855
Other B&M;Estée Lauder Brasil;Women fragrances;EDP/eau de parfum;2022;Mar;460;491056
Department Stores;Vizcaya;Women fragrances;EDT/eau de toilette;2021;Jan;116;38076
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2022;Sep;360;199831
Online;Vizcaya;Women fragrances;EDP/eau de parfum;2023;Jul;512;233321
Online;Vizcaya;Women fragrances;EDT/eau de toilette;2023;Aug;160;77092
Online;Smart Beauty;Men fragrances;EDT/eau de toilette;2023;Apr;371;162247
Online;Excellence;Men fragrances;EDT/eau de toilette;2021;Dec;256;66591
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2021;Sep;114;99528
Department Stores;Other exclusives;Men fragrances;EDT/eau de toilette;2023;Mar;110;84494
Online;Other Companies;Women fragrances;EDP/eau de parfum;2021;Sep;261;94324
Online;Other Companies;Women fragrances;EDP/eau de parfum;2021;Jan;135;42036
Online;Other Companies;Women fragrances;EDP/eau de parfum;2022;Jun;317;109274
Online;LVMH Brasil;Men fragrances;Scented deos;2021;Oct;171;31689
Online;LVMH Brasil;Women fragrances;Scented creams;2022;Dec;232;72807
Other B&M;LVMH Brasil;Women fragrances;Scented creams;2023;Oct;542;198268
Department Stores;Prestige Cosmeticos;Men fragrances;Other Juices;2022;May;74;13354
Online;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2022;Aug;573;355108
Online;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2023;Oct;308;224871
Other B&M;Estée Lauder Brasil;Women fragrances;Other Juices;2021;Jan;186;55882
Other B&M;Estée Lauder Brasil;Women fragrances;Scented soaps;2023;Feb;446;145746
Other B&M;Estée Lauder Brasil;Women fragrances;Scented creams;2023;Mar;577;274522
Other B&M;Vizcaya;Men fragrances;EDP/eau de parfum;2021;Feb;476;294265
Online;Vizcaya;Men fragrances;EDP/eau de parfum;2021;Jul;287;138103
Department Stores;Smart Beauty;Men fragrances;EDP/eau de parfum;2022;Feb;228;71176
Other B&M;Smart Beauty;Men fragrances;EDP/eau de parfum;2023;Oct;230;141852
Online;Smart Beauty;Men fragrances;EDT/eau de toilette;2023;Jul;404;166012
Department Stores;Smart Beauty;Women fragrances;EDT/eau de toilette;2023;Feb;415;158241
Department Stores;Smart Beauty;Women fragrances;EDT/eau de toilette;2023;Mar;453;174430
Department Stores;Smart Beauty;Men fragrances;EDP/eau de parfum;2021;Jul;285;108162
Online;Smart Beauty;Women fragrances;EDP/eau de parfum;2022;Jan;359;127506
Online;Excellence;Men fragrances;EDP/eau de parfum;2022;Jun;132;70366
Online;Other exclusives;Women fragrances;EDP/eau de parfum;2021;Nov;233;88005
Other B&M;Other exclusives;Women fragrances;EDT/eau de toilette;2022;Jul;175;384122
Online;Other Companies;Women fragrances;EDP/eau de parfum;2022;Apr;263;100366
Other B&M;Sisley;Women fragrances;EDP/eau de parfum;2023;Nov;316;373283
Other B&M;Puig Brasil;Women fragrances;Scented creams;2021;Dec;249;70236
Other B&M;L'Oréal Brasil;Men fragrances;Cologne;2022;Jul;139;66068
Other B&M;LVMH Brasil;Men fragrances;Cologne;2023;Jun;76;54449
Online;LVMH Brasil;Men fragrances;Scented soaps;2023;Dec;73;19070
Other B&M;Coty Brasil;Men fragrances;EDP/eau de parfum;2022;Jun;611;340680
Other B&M;Coty Brasil;Men fragrances;EDP/eau de parfum;2022;Oct;421;247278
Department Stores;Prestige Cosmeticos;Women fragrances;EDP/eau de parfum;2021;Jan;314;135987
Online;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Jun;1138;545664
Online;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2022;Apr;407;256418
Online;Vizcaya;Women fragrances;EDP/eau de parfum;2021;Nov;902;321858
Online;Vizcaya;Men fragrances;EDT/eau de toilette;2023;Oct;580;255799
Online;Smart Beauty;Women fragrances;EDP/eau de parfum;2023;Nov;355;156912
Online;Smart Beauty;Men fragrances;EDP/eau de parfum;2023;Nov;145;67858
Online;Excellence;Men fragrances;EDT/eau de toilette;2022;Jul;298;84006
Department Stores;Other exclusives;Women fragrances;EDP/eau de parfum;2021;Sep;153;157075
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2021;May;93;77239
Other B&M;Other exclusives;Women fragrances;EDT/eau de toilette;2022;Apr;179;94957
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2023;Jul;108;96722
Other B&M;TFS;Men fragrances;EDT/eau de toilette;2021;Jul;583;166371
Online;Bird Brasil;Women fragrances;EDT/eau de toilette;2021;Jun;195;66224
Online;Puig Brasil;Men fragrances;Scented deos;2022;Feb;342;56824
Online;L'Oréal Brasil;Men fragrances;Cologne;2023;May;134;43548
Other B&M;L'Oréal Brasil;Women fragrances;EDT/eau de toilette;2021;Feb;882;277743
Online;LVMH Brasil;Women fragrances;Scented soaps;2021;Jun;92;16848
Online;Coty Brasil;Men fragrances;Other Juices;2023;Dec;72;8257
Other B&M;Prestige Cosmeticos;Women fragrances;EDP/eau de parfum;2022;Jul;1775;1187981
Other B&M;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2021;Aug;1203;596284
Online;Prestige Cosmeticos;Women fragrances;EDT/eau de toilette;2021;Mar;837;322374
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;May;425;183043
Other B&M;Estée Lauder Brasil;Men fragrances;EDT/eau de toilette;2022;Dec;74;40774
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2021;Jul;625;273434
Other B&M;Smart Beauty;Women fragrances;EDP/eau de parfum;2021;Oct;414;173881
Other B&M;Smart Beauty;Men fragrances;EDP/eau de parfum;2023;Sep;192;107197
Department Stores;Smart Beauty;Women fragrances;EDP/eau de parfum;2023;Aug;355;167914
Department Stores;Smart Beauty;Men fragrances;EDP/eau de parfum;2021;Jun;345;131199
Online;Excellence;Men fragrances;EDT/eau de toilette;2022;Dec;323;99420
Department Stores;Other exclusives;Men fragrances;EDT/eau de toilette;2021;Sep;92;71775
Department Stores;Other exclusives;Men fragrances;EDT/eau de toilette;2023;Apr;89;69688
Other B&M;TFS;Women fragrances;EDT/eau de toilette;2023;Dec;299;101452
Online;TFS;Women fragrances;EDP/eau de parfum;2021;Dec;401;133260
Department Stores;L'Oréal Brasil;Men fragrances;Cologne;2022;Aug;99;42378
Other B&M;LVMH Brasil;Men fragrances;Aftershave;2021;Aug;81;27380
Other B&M;LVMH Brasil;Men fragrances;Scented soaps;2022;Aug;71;17978
Online;LVMH Brasil;Women fragrances;Scented creams;2022;Apr;193;53676
Other B&M;Coty Brasil;Men fragrances;EDP/eau de parfum;2023;Mar;721;450256
Department Stores;Prestige Cosmeticos;Men fragrances;Other Juices;2022;Feb;71;12935
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Oct;592;283414
Other B&M;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2023;Feb;871;693057
Online;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2021;Sep;655;290553
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2021;May;399;146623
Other B&M;Estée Lauder Brasil;Women fragrances;Other Juices;2022;Jan;141;54656
Other B&M;Estée Lauder Brasil;Women fragrances;Scented creams;2022;Jan;324;139567
Online;Estée Lauder Brasil;Women fragrances;EDP/eau de parfum;2022;Nov;476;335053
Online;Vizcaya;Men fragrances;EDT/eau de toilette;2022;Jan;686;249793
Other B&M;Vizcaya;Men fragrances;Scented deos;2023;Jun;79;11685
Department Stores;Smart Beauty;Women fragrances;EDP/eau de parfum;2022;Mar;301;107332
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2021;Jul;114;95589
Department Stores;Other exclusives;Women fragrances;EDP/eau de parfum;2022;Jan;103;111600
Online;Other exclusives;Women fragrances;EDT/eau de toilette;2023;Apr;92;43444
Online;Other exclusives;Women fragrances;EDT/eau de toilette;2023;Mar;188;83956
Department Stores;L'Oréal Brasil;Men fragrances;EDP/eau de parfum;2021;Apr;391;205098
Online;L'Oréal Brasil;Men fragrances;Cologne;2022;Jul;145;47536
Other B&M;L'Oréal Brasil;Men fragrances;EDP/eau de parfum;2021;Mar;394;180033
Online;Coty Brasil;Men fragrances;EDP/eau de parfum;2023;Nov;762;393239
Other B&M;Prestige Cosmeticos;Men fragrances;Other Juices;2021;Aug;70;14968
Online;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2021;Apr;384;202900
Other B&M;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2022;May;1048;761202
Other B&M;Estée Lauder Brasil;Women fragrances;Other women ancillaries;2021;Feb;729;396205
Other B&M;Estée Lauder Brasil;Women fragrances;Other women ancillaries;2021;Apr;564;308542
Department Stores;Vizcaya;Women fragrances;EDP/eau de parfum;2021;Oct;338;125276
Other B&M;Smart Beauty;Women fragrances;EDP/eau de parfum;2021;Jun;419;171675
Department Stores;Smart Beauty;Women fragrances;EDT/eau de toilette;2022;Jun;342;73592
Department Stores;Excellence;Men fragrances;EDT/eau de toilette;2022;Jan;288;92480
Other B&M;Other exclusives;Women fragrances;EDT/eau de toilette;2022;Jun;172;95239
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2023;Sep;104;96222
Other B&M;TFS;Women fragrances;EDT/eau de toilette;2022;Feb;151;38388
Other B&M;Puig Brasil;Women fragrances;Scented creams;2022;Oct;151;49851
Online;L'Oréal Brasil;Women fragrances;Scented creams;2021;Sep;179;54336
Online;L'Oréal Brasil;Women fragrances;Other Juices;2022;Dec;69;25763
Online;L'Oréal Brasil;Men fragrances;Cologne;2022;Feb;114;39230
Other B&M;LVMH Brasil;Men fragrances;Cologne;2022;Jun;79;50619
Other B&M;LVMH Brasil;Women fragrances;Other Juices;2023;Jul;402;151715
Online;LVMH Brasil;Women fragrances;Other Juices;2023;May;223;66398
Other B&M;Coty Brasil;Men fragrances;EDP/eau de parfum;2023;Sep;768;489837
Other B&M;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2021;Oct;663;434948
Other B&M;Prestige Cosmeticos;Men fragrances;EDP/eau de parfum;2021;May;705;450777
Other B&M;Estée Lauder Brasil;Women fragrances;Other Juices;2021;Jul;130;44222
Online;Estée Lauder Brasil;Women fragrances;Cologne;2021;Feb;481;322709
Online;Vizcaya;Men fragrances;EDT/eau de toilette;2021;Feb;644;257864
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2021;Oct;653;272301
Online;Vizcaya;Men fragrances;EDP/eau de parfum;2022;Sep;380;198583
Department Stores;Vizcaya;Women fragrances;EDT/eau de toilette;2022;Jan;119;37673
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2022;Oct;437;228427
Online;Smart Beauty;Women fragrances;EDP/eau de parfum;2021;Mar;321;115677
Online;Smart Beauty;Men fragrances;EDP/eau de parfum;2021;Jun;216;73625
Other B&M;Smart Beauty;Women fragrances;EDP/eau de parfum;2023;Aug;622;327124
Department Stores;Other exclusives;Men fragrances;EDT/eau de toilette;2021;May;95;73350
Department Stores;Other exclusives;Men fragrances;EDT/eau de toilette;2023;Nov;106;88151
Other B&M;TFS;Men fragrances;EDT/eau de toilette;2023;Nov;403;154040
Other B&M;TFS;Women fragrances;EDP/eau de parfum;2021;Nov;501;214155
Department Stores;Other Companies;Women fragrances;EDP/eau de parfum;2021;Nov;183;62265
Online;Puig Brasil;Men fragrances;Scented deos;2021;Apr;539;89678
Other B&M;Puig Brasil;Women fragrances;Scented creams;2023;Sep;120;48572
Other B&M;Puig Brasil;Women fragrances;Scented creams;2022;May;233;66495
Other B&M;LVMH Brasil;Men fragrances;Aftershave;2021;Nov;79;26300
Other B&M;LVMH Brasil;Men fragrances;Scented soaps;2022;Sep;68;17376
Department Stores;LVMH Brasil;Women fragrances;Other Juices;2022;Nov;197;42649
Online;LVMH Brasil;Men fragrances;Scented soaps;2023;Nov;68;16538
Online;LVMH Brasil;Women fragrances;Scented soaps;2021;Feb;84;14658
Online;LVMH Brasil;Women fragrances;Scented soaps;2022;Jan;86;15814
Other B&M;Coty Brasil;Women fragrances;EDT/eau de toilette;2021;Mar;451;176851
Online;Coty Brasil;Men fragrances;EDP/eau de parfum;2021;May;295;105304
Online;Coty Brasil;Men fragrances;EDP/eau de parfum;2023;Mar;354;202505
Other B&M;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Jan;1184;664166
Online;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Mar;698;334024
Department Stores;Prestige Cosmeticos;Men fragrances;Other Juices;2022;Mar;68;12569
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Jun;482;217296
Other B&M;Estée Lauder Brasil;Women fragrances;Scented creams;2021;Aug;443;185638
Other B&M;Estée Lauder Brasil;Women fragrances;Scented creams;2021;Oct;424;175767
Other B&M;Estée Lauder Brasil;Women fragrances;Scented soaps;2022;Feb;463;126081
Online;Vizcaya;Men fragrances;EDP/eau de parfum;2021;May;318;159463
Department Stores;Vizcaya;Men fragrances;EDP/eau de parfum;2021;May;281;164565
Department Stores;Vizcaya;Men fragrances;EDP/eau de parfum;2021;Jul;341;193209
Department Stores;Vizcaya;Men fragrances;EDP/eau de parfum;2021;Oct;354;193172
Online;Vizcaya;Women fragrances;EDP/eau de parfum;2023;Mar;385;190919
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2023;Apr;339;159784
Department Stores;Excellence;Men fragrances;EDP/eau de parfum;2023;May;104;43553
Other B&M;Excellence;Women fragrances;EDP/eau de parfum;2022;Dec;503;522579
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2022;May;90;81406
Online;TFS;Men fragrances;EDP/eau de parfum;2021;Mar;107;31340
Other B&M;TFS;Women fragrances;EDP/eau de parfum;2023;May;472;287838
Other B&M;TFS;Women fragrances;EDP/eau de parfum;2023;Oct;340;212386
Online;L'Oréal Brasil;Women fragrances;Scented creams;2023;Aug;148;55857
Online;Coty Brasil;Men fragrances;EDP/eau de parfum;2023;Jun;480;257572
Department Stores;Coty Brasil;Men fragrances;EDP/eau de parfum;2022;Jan;271;137429
Online;Coty Brasil;Women fragrances;Scented creams;2023;Apr;67;5844
Other B&M;Prestige Cosmeticos;Women fragrances;EDP/eau de parfum;2023;Feb;1455;1074529
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2023;Sep;474;262589
Online;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2021;May;804;303309
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2021;Jul;358;137695
Department Stores;Prestige Cosmeticos;Men fragrances;Cologne;2022;May;82;19254
Other B&M;Estée Lauder Brasil;Women fragrances;Other women ancillaries;2022;Jan;576;335822
Other B&M;Estée Lauder Brasil;Women fragrances;Scented creams;2023;Jan;362;185096
Online;Vizcaya;Women fragrances;EDP/eau de parfum;2023;Apr;603;255180
Other B&M;Smart Beauty;Women fragrances;EDT/eau de toilette;2021;Feb;473;134976
Department Stores;Smart Beauty;Men fragrances;EDP/eau de parfum;2021;May;274;102990
Department Stores;Smart Beauty;Women fragrances;EDP/eau de parfum;2022;Apr;253;90402
Online;Smart Beauty;Men fragrances;EDP/eau de parfum;2023;Aug;170;90956
Online;Excellence;Men fragrances;EDP/eau de parfum;2022;Mar;134;57021
Department Stores;Excellence;Men fragrances;EDP/eau de parfum;2022;Oct;132;60497
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2022;Jun;95;84529
Online;Other Companies;Women fragrances;EDT/eau de toilette;2021;Nov;159;29664
Other B&M;Puig Brasil;Men fragrances;Other Juices;2021;Mar;183;33193
Department Stores;L'Oréal Brasil;Men fragrances;Cologne;2022;Jun;99;38794
Department Stores;L'Oréal Brasil;Men fragrances;Cologne;2022;Oct;96;36741
Online;L'Oréal Brasil;Men fragrances;Cologne;2023;Jul;101;36324
Other B&M;LVMH Brasil;Men fragrances;Scented creams;2021;Jun;66;23744
Other B&M;LVMH Brasil;Men fragrances;Cologne;2022;May;72;45948
Other B&M;LVMH Brasil;Women fragrances;Other Juices;2023;Sep;342;128244
Other B&M;LVMH Brasil;Men fragrances;Cologne;2023;May;74;52892
Online;LVMH Brasil;Women fragrances;Scented creams;2021;Sep;178;44319
Online;LVMH Brasil;Women fragrances;Scented soaps;2021;Dec;118;27959
Online;LVMH Brasil;Women fragrances;Scented soaps;2022;Mar;87;16480
Department Stores;LVMH Brasil;Women fragrances;Other Juices;2022;Jul;91;21439
Online;Coty Brasil;Men fragrances;EDP/eau de parfum;2022;Apr;370;176701
Other B&M;Prestige Cosmeticos;Women fragrances;Other Juices;2021;May;67;19215
Other B&M;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Feb;1174;622944
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2023;Apr;701;339884
Other B&M;Estée Lauder Brasil;Women fragrances;Other women ancillaries;2021;Jan;500;279597
Online;Vizcaya;Women fragrances;EDT/eau de toilette;2021;Sep;268;98270
Department Stores;Vizcaya;Men fragrances;EDP/eau de parfum;2022;May;453;261275
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2023;Mar;354;161221
Online;Smart Beauty;Men fragrances;EDT/eau de toilette;2021;May;290;87742
Department Stores;Smart Beauty;Women fragrances;EDT/eau de toilette;2023;Jan;355;148344
Department Stores;Smart Beauty;Women fragrances;EDP/eau de parfum;2022;Nov;350;80277
Other B&M;Other exclusives;Women fragrances;EDP/eau de parfum;2021;Jul;156;81011
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2023;Jan;107;96085
Department Stores;Other exclusives;Women fragrances;EDT/eau de toilette;2023;Mar;103;93604
Department Stores;Other exclusives;Men fragrances;EDP/eau de parfum;2023;Sep;118;122298
Department Stores;TFS;Men fragrances;EDP/eau de parfum;2021;Jun;116;32115
Other B&M;TFS;Men fragrances;EDT/eau de toilette;2022;Jul;434;154760
Other B&M;Puig Brasil;Women fragrances;Scented creams;2022;Sep;180;53541
Online;Puig Brasil;Men fragrances;Scented deos;2022;May;420;75926
Online;L'Oréal Brasil;Women fragrances;Scented creams;2023;Feb;76;25526
Other B&M;LVMH Brasil;Women fragrances;Other Juices;2023;Jun;350;137417
Department Stores;LVMH Brasil;Women fragrances;Other Juices;2023;Jan;146;39277
Online;LVMH Brasil;Women fragrances;Scented creams;2021;Oct;179;42500
Online;LVMH Brasil;Women fragrances;Scented creams;2022;Jun;191;54643
Other B&M;Coty Brasil;Men fragrances;EDP/eau de parfum;2021;Sep;275;144835
Other B&M;Coty Brasil;Men fragrances;EDP/eau de parfum;2022;May;542;305551
Online;Coty Brasil;Men fragrances;EDP/eau de parfum;2023;Feb;361;181437
Other B&M;Coty Brasil;Women fragrances;Scented creams;2022;Dec;65;8475
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2023;Mar;676;318737
Department Stores;Prestige Cosmeticos;Men fragrances;EDT/eau de toilette;2022;Feb;402;176676
Other B&M;Estée Lauder Brasil;Women fragrances;Other Juices;2022;May;179;76873
Online;Vizcaya;Men fragrances;Scented deos;2022;Nov;65;7152
Department Stores;Vizcaya;Women fragrances;EDP/eau de parfum;2022;Feb;215;81656
Department Stores;Vizcaya;Women fragrances;EDP/eau de parfum;2023;Nov;367;160092
Department Stores;Vizcaya;Men fragrances;EDT/eau de toilette;2023;Jul;262;131989
Online;Smart Beauty;Men fragrances;EDT/eau de toilette;2023;Oct;288;130046
Department Stores;Smart Beauty;Women fragrances;EDP/eau de parfum;2023;Jan;121;65289
Department Stores;Smart Beauty;Women fragrances;EDP/eau de parfum;2023;Jul;232;114464
